forecast_step,forecast_minutes,sensor_id,valid_calibration_labels,calibration_label_percent,meets_minimum_100_labels
3,15,717493,1412,82.96122209165688,True
3,15,765176,1513,88.89541715628673,True
3,15,717498,1520,89.30669800235017,True
3,15,717499,1524,89.54171562867215,True
3,15,765171,1467,86.19271445358402,True
3,15,718064,1524,89.54171562867215,True
3,15,718066,1524,89.54171562867215,True
3,15,765164,1523,89.48296122209166,True
3,15,769431,1490,87.54406580493537,True
3,15,769430,1492,87.66157461809637,True
3,15,717610,1519,89.24794359576968,True
3,15,767053,1524,89.54171562867215,True
3,15,767621,1524,89.54171562867215,True
3,15,772596,1524,89.54171562867215,True
3,15,772597,1524,89.54171562867215,True
3,15,767350,1524,89.54171562867215,True
3,15,767351,1524,89.54171562867215,True
3,15,716571,1504,88.36662749706228,True
3,15,773023,1524,89.54171562867215,True
3,15,767585,1524,89.54171562867215,True
3,15,773024,1524,89.54171562867215,True
3,15,717483,1524,89.54171562867215,True
3,15,718379,1524,89.54171562867215,True
3,15,717481,1379,81.02232667450059,True
3,15,717480,1524,89.54171562867215,True
3,15,717486,1524,89.54171562867215,True
3,15,764120,1524,89.54171562867215,True
3,15,772151,1524,89.54171562867215,True
3,15,718371,1524,89.54171562867215,True
3,15,717489,1524,89.54171562867215,True
3,15,717488,1524,89.54171562867215,True
3,15,717818,1524,89.54171562867215,True
3,15,718076,1433,84.19506462984724,True
3,15,718072,1348,79.20094007050528,True
3,15,767455,1524,89.54171562867215,True
3,15,767454,1500,88.1316098707403,True
3,15,761599,1515,89.0129259694477,True
3,15,717099,1524,89.54171562867215,True
3,15,773916,1495,87.83783783783784,True
3,15,716968,1478,86.83901292596946,True
3,15,769467,1523,89.48296122209166,True
3,15,717576,1184,69.56521739130434,True
3,15,717573,1524,89.54171562867215,True
3,15,717572,1518,89.1891891891892,True
3,15,717571,1519,89.24794359576968,True
3,15,717570,1518,89.1891891891892,True
3,15,764760,1517,89.13043478260869,True
3,15,718089,1524,89.54171562867215,True
3,15,769847,1472,86.48648648648648,True
3,15,717608,1524,89.54171562867215,True
3,15,767523,1524,89.54171562867215,True
3,15,716942,1524,89.54171562867215,True
3,15,718090,1524,89.54171562867215,True
3,15,769867,1524,89.54171562867215,True
3,15,717472,1482,87.07403055229143,True
3,15,717473,1524,89.54171562867215,True
3,15,759591,1524,89.54171562867215,True
3,15,764781,1524,89.54171562867215,True
3,15,765099,1523,89.48296122209166,True
3,15,762329,1517,89.13043478260869,True
3,15,716953,1524,89.54171562867215,True
3,15,716951,1524,89.54171562867215,True
3,15,767509,1524,89.54171562867215,True
3,15,765182,1516,89.07168037602821,True
3,15,769358,1517,89.13043478260869,True
3,15,772513,1523,89.48296122209166,True
3,15,716958,1524,89.54171562867215,True
3,15,718496,1520,89.30669800235017,True
3,15,769346,1510,88.71915393654524,True
3,15,773904,1495,87.83783783783784,True
3,15,718499,1500,88.1316098707403,True
3,15,764853,1524,89.54171562867215,True
3,15,761003,1524,89.54171562867215,True
3,15,717502,1460,85.78143360752057,True
3,15,759602,1523,89.48296122209166,True
3,15,717504,1460,85.78143360752057,True
3,15,763995,1486,87.3090481786134,True
3,15,717508,1454,85.42890716803761,True
3,15,765265,1524,89.54171562867215,True
3,15,773996,1524,89.54171562867215,True
3,15,773995,1524,89.54171562867215,True
3,15,717469,1524,89.54171562867215,True
3,15,717468,1524,89.54171562867215,True
3,15,764106,1524,89.54171562867215,True
3,15,717465,1524,89.54171562867215,True
3,15,764794,1520,89.30669800235017,True
3,15,717466,1523,89.48296122209166,True
3,15,717461,1524,89.54171562867215,True
3,15,717460,1520,89.30669800235017,True
3,15,717463,1523,89.48296122209166,True
3,15,717462,1523,89.48296122209166,True
3,15,769345,1510,88.71915393654524,True
3,15,716943,1524,89.54171562867215,True
3,15,772669,1475,86.66274970622797,True
3,15,717582,1524,89.54171562867215,True
3,15,717583,1524,89.54171562867215,True
3,15,717580,1524,89.54171562867215,True
3,15,716949,1524,89.54171562867215,True
3,15,717587,1524,89.54171562867215,True
3,15,772178,1522,89.42420681551117,True
3,15,717585,1524,89.54171562867215,True
3,15,716939,690,40.54054054054054,True
3,15,768469,1516,89.07168037602821,True
3,15,764101,1521,89.36545240893066,True
3,15,767554,1524,89.54171562867215,True
3,15,773975,1524,89.54171562867215,True
3,15,773974,1524,89.54171562867215,True
3,15,717510,1042,61.22209165687427,True
3,15,717513,1041,61.16333725029377,True
3,15,717825,1524,89.54171562867215,True
3,15,767495,1464,86.01645123384255,True
3,15,767494,1524,89.54171562867215,True
3,15,717821,1509,88.66039952996475,True
3,15,717823,1524,89.54171562867215,True
3,15,717458,1524,89.54171562867215,True
3,15,717459,1524,89.54171562867215,True
3,15,769926,1472,86.48648648648648,True
3,15,764858,1524,89.54171562867215,True
3,15,717450,1524,89.54171562867215,True
3,15,717452,1524,89.54171562867215,True
3,15,717453,1524,89.54171562867215,True
3,15,759772,1517,89.13043478260869,True
3,15,717456,1518,89.1891891891892,True
3,15,771673,1524,89.54171562867215,True
3,15,772167,1504,88.36662749706228,True
3,15,769372,1521,89.36545240893066,True
3,15,774204,1518,89.1891891891892,True
3,15,769806,1524,89.54171562867215,True
3,15,717590,1524,89.54171562867215,True
3,15,717592,1524,89.54171562867215,True
3,15,717595,1524,89.54171562867215,True
3,15,772168,1524,89.54171562867215,True
3,15,718141,1517,89.13043478260869,True
3,15,769373,1524,89.54171562867215,True
4,20,773869,1190,69.9177438307873,True
4,20,767541,1524,89.54171562867215,True
4,20,767542,1524,89.54171562867215,True
4,20,717447,1524,89.54171562867215,True
4,20,717446,1504,88.36662749706228,True
4,20,717445,1524,89.54171562867215,True
4,20,773062,1524,89.54171562867215,True
4,20,767620,1524,89.54171562867215,True
4,20,737529,1483,87.13278495887191,True
4,20,717816,1502,88.2491186839013,True
4,20,765604,1521,89.36545240893066,True
4,20,767471,1496,87.89659224441834,True
4,20,716339,1524,89.54171562867215,True
4,20,773906,1495,87.83783783783784,True
4,20,765273,1524,89.54171562867215,True
4,20,716331,1510,88.71915393654524,True
4,20,771667,1524,89.54171562867215,True
4,20,716337,1524,89.54171562867215,True
4,20,769953,1524,89.54171562867215,True
4,20,769402,1524,89.54171562867215,True
4,20,769403,1524,89.54171562867215,True
4,20,769819,1524,89.54171562867215,True
4,20,769405,1471,86.427732079906,True
4,20,716941,1524,89.54171562867215,True
4,20,717578,1524,89.54171562867215,True
4,20,716960,1524,89.54171562867215,True
4,20,717804,1482,87.07403055229143,True
4,20,767572,1524,89.54171562867215,True
4,20,767573,1524,89.54171562867215,True
4,20,773012,1521,89.36545240893066,True
4,20,773013,1495,87.83783783783784,True
4,20,764424,1522,89.42420681551117,True
4,20,769388,1511,88.77790834312573,True
4,20,716328,1505,88.42538190364277,True
4,20,717819,1524,89.54171562867215,True
4,20,769941,1524,89.54171562867215,True
4,20,760987,1512,88.83666274970624,True
4,20,718204,1190,69.9177438307873,True
4,20,718045,1439,84.5475910693302,True
4,20,769418,1469,86.310223266745,True
4,20,768066,1522,89.42420681551117,True
4,20,772140,1460,85.78143360752057,True
4,20,773927,1495,87.83783783783784,True
4,20,760024,1524,89.54171562867215,True
4,20,774012,1524,89.54171562867215,True
4,20,774011,1524,89.54171562867215,True
4,20,767609,1524,89.54171562867215,True
4,20,769359,1517,89.13043478260869,True
4,20,760650,1523,89.48296122209166,True
4,20,716956,1517,89.13043478260869,True
4,20,769831,1524,89.54171562867215,True
4,20,761604,1524,89.54171562867215,True
4,20,717495,1412,82.96122209165688,True
4,20,716554,1524,89.54171562867215,True
4,20,773953,1524,89.54171562867215,True
4,20,767470,1524,89.54171562867215,True
4,20,716955,1524,89.54171562867215,True
4,20,764949,1524,89.54171562867215,True
4,20,773954,1522,89.42420681551117,True
4,20,767366,1518,89.1891891891892,True
4,20,769444,1492,87.66157461809637,True
4,20,773939,1519,89.24794359576968,True
4,20,774067,1495,87.83783783783784,True
4,20,769443,1492,87.66157461809637,True
4,20,767750,1524,89.54171562867215,True
4,20,767751,1524,89.54171562867215,True
4,20,767610,1516,89.07168037602821,True
4,20,773880,1519,89.24794359576968,True
4,20,764766,1524,89.54171562867215,True
4,20,717497,1524,89.54171562867215,True
4,20,717490,1524,89.54171562867215,True
4,20,717491,1524,89.54171562867215,True
4,20,717492,1524,89.54171562867215,True
4,20,717493,1412,82.96122209165688,True
